train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss
20.941414108276366,5.969130039215088,74.8614193725586,46.172278477595405,2.68273008786715,217.44773747370795
20.915675735473634,5.922913780212403,74.96380889892578,45.960232954758865,2.6002087042881894,216.80011807955228
20.897945289611815,5.94455039024353,74.76697357177734,46.06060086763822,2.7397774182833157,216.60411306527945
20.87107765197754,5.893847398757934,74.88615036010742,45.40610122680664,2.782096560184772,213.1200185922476
20.849111557006836,5.896414031982422,74.76348648071288,45.46944368802584,2.5598442187676063,214.5479959341196
20.851587181091308,5.932367315292359,74.5960971069336,45.692725254939155,2.617072187937223,215.37825833834134
20.79578269958496,5.865386056900024,74.651982421875,45.91772989126352,2.5956399899262648,216.61044663649338
20.75780490875244,5.847751674652099,74.55026504516601,45.48840420062725,2.695077290901771,213.96663254957932
20.726449546813964,5.833105745315552,74.46671829223632,45.7166862487793,2.567285730288579,215.7469987135667
20.633486671447756,5.764638214111328,74.34424087524414,45.4517214848445,2.63116192817688,214.10279611440805
20.67177936553955,5.809485816955567,74.31146652221679,45.392907069279595,2.5097471200502834,214.41579261192908
20.67835681915283,5.78210678100586,74.48124969482421,45.72433354304387,2.662214911901034,215.31058795635516
20.56999393463135,5.709312200546265,74.30340805053712,45.690696422870346,2.5669814348220825,215.61857252854568
20.572187271118164,5.734716739654541,74.1873518371582,45.589788290170524,2.4773568373460035,215.56215139535757
20.455471916198732,5.699067735671997,73.78202056884766,45.179589198185845,2.5111700479800882,213.34209383451022
20.490218658447265,5.714073572158814,73.8807243347168,45.47287045992338,2.5782336638523984,214.47318091759314
20.42360809326172,5.660168142318725,73.8171989440918,45.451487907996544,2.52702088539417,214.6223344069261
20.486921043395995,5.701307811737061,73.92806518554687,45.30371974064754,2.5912480446008535,213.56235093336838
20.408266448974608,5.5888740348815915,74.09696212768554,45.669592930720405,2.5902152978456936,215.39688345102164
20.42512756347656,5.642869825363159,73.9112873840332,45.38722229003906,2.53511722271259,214.2605226956881
20.388573455810548,5.614642305374145,73.86965454101562,45.579971900353065,2.5376561329914975,215.21157836914062
20.304404678344728,5.586823034286499,73.5879067993164,45.50616660484901,2.5903257590073805,214.57920250525842
20.33859802246094,5.605978002548218,73.66309875488281,45.4717151935284,2.5632668091700626,214.54224219689002
